68,16,1727.8,255.61,184.51,555.63,1,-1,-1,-1
68,23,1504.6,129.81,241.32,726.17,1,-1,-1,-1
68,24,412.15,446.14,86.23,260.6,1,-1,-1,-1
69,1,1546.3,357.15,152.23,458.7,1,-1,-1,-1
69,9,1367,484.21,59.22,179.54,1,-1,-1,-1
69,10,1321,545.01,38.99,118.98,1,-1,-1,-1
69,15,677.21,217.18,207.19,623.65,1,-1,-1,-1
69,16,1731.5,243.14,192.34,579.19,1,-1,-1,-1
69,23,1496,131.83,232.06,698.29,1,-1,-1,-1
69,24,413.25,446.89,85.19,257.48,1,-1,-1,-1
70,1,1544.4,357.59,152.21,458.62,1,-1,-1,-1
70,10,1321,545.01,39,118.98,1,-1,-1,-1
70,15,720.32,243.16,191.75,577.19,1,-1,-1,-1
70,16,1732.9,238.54,195.23,587.87,1,-1,-1,-1
70,23,1467.9,111.95,250.47,753.68,1,-1,-1,-1
70,24,413.57,447.13,84.81,256.35,1,-1,-1,-1
71,9,1370.9,485.97,59.51,180.43,1,-1,-1,-1
71,10,1321,545.01,39,118.98,1,-1,-1,-1
71,15,736.39,253.61,185.55,558.53,1,-1,-1,-1
71,16,1729.6,250.48,187.73,565.3,1,-1,-1,-1
71,23,1481.8,125.04,235.74,709.33,1,-1,-1,-1
71,24,421.04,444.03,88.75,268.24,1,-1,-1,-1
72,1,1514.7,346.16,167.65,505.14,1,-1,-1,-1
72,9,1371.5,486.25,59.54,180.56,1,-1,-1,-1
72,10,1321,545.01,39,118.99,1,-1,-1,-1
72,15,741.61,257.34,183.34,551.9,1,-1,-1,-1
72,16,1706.2,241.37,193.45,582.51,1,-1,-1,-1
72,23,1463,109.82,251.75,757.5,1,-1,-1,-1
72,24,423.75,442.87,90.2,272.64,1,-1,-1,-1
73,1,1510.2,344.44,170.01,512.21,1,-1,-1,-1
73,9,1350.7,474.93,62.42,189.28,1,-1,-1,-1
73,10,1321,545.01,39,118.99,1,-1,-1,-1
73,15,751.92,244.59,191.4,576.16,1,-1,-1,-1
73,16,1697.6,238.06,195.53,588.75,1,-1,-1,-1
73,23,1456.2,104.35,257.51,774.8,1,-1,-1,-1
73,24,418.77,437.35,95.05,287.25,1,-1,-1,-1
74,1,1508.5,343.82,170.85,514.73,1,-1,-1,-1
74,9,1349.5,474.31,62.59,189.78,1,-1,-1,-1
74,10,1315.7,542.47,40.87,124.68,1,-1,-1,-1
74,15,755.38,239.91,194.35,585.06,1,-1,-1,-1
74,16,1694.5,236.86,196.28,591,1,-1,-1,-1
74,23,1453.9,102.47,259.66,781.22,1,-1,-1,-1
74,24,416.82,435.26,96.88,292.76,1,-1,-1,-1
75,1,1508.1,343.61,171.12,515.53,1,-1,-1,-1
75,10,1313.7,541.53,41.56,126.79,1,-1,-1,-1
75,15,781.99,238.11,195.5,588.5,1,-1,-1,-1
75,16,1693.5,236.49,196.52,591.7,1,-1,-1,-1
75,23,1453.2,101.99,260.35,783.29,1,-1,-1,-1
75,24,415.98,434.45,97.56,294.83,1,-1,-1,-1
76,1,1508.1,343.56,171.17,515.66,1,-1,-1,-1
76,10,1312.9,541.18,41.83,127.59,1,-1,-1,-1
76,15,805.26,251.22,187.26,563.73,1,-1,-1,-1
76,16,1693.2,236.43,196.56,591.81,1,-1,-1,-1
76,23,1453.3,102.03,260.5,783.7,1,-1,-1,-1
76,24,415.59,434.17,97.8,295.53,1,-1,-1,-1
76,31,258.23,464.01,84.74,256.23,1,-1,-1,-1
77,1,1508.2,343.58,171.14,515.55,1,-1,-1,-1
77,9,1339.1,462.07,67.92,205.93,1,-1,-1,-1
77,10,1318,543.56,40.07,122.24,1,-1,-1,-1
77,15,823.06,267.74,175.84,529.37,1,-1,-1,-1
77,16,1693.3,236.47,196.54,591.72,1,-1,-1,-1
77,23,1453.5,102.24,260.43,783.5,1,-1,-1,-1
77,24,425.19,431.04,89.58,270.72,1,-1,-1,-1
77,31,271.31,464.01,84.74,256.23,1,-1,-1,-1
78,1,1508.4,343.61,171.08,515.37,1,-1,-1,-1
78,9,1337.9,460.6,68.57,207.88,1,-1,-1,-1
78,10,1319.9,544.5,39.38,120.13,1,-1,-1,-1
78,15,837.59,290.3,156.56,471.35,1,-1,-1,-1
78,16,1693.4,236.55,196.49,591.56,1,-1,-1,-1
78,23,1453.8,102.51,260.31,783.1,1,-1,-1,-1
78,24,424.83,438.26,90.45,273.34,1,-1,-1,-1
78,31,273.74,464.74,80.54,243.52,1,-1,-1,-1
79,1,1508.6,321.11,171.02,515.17,1,-1,-1,-1
79,9,1337.5,460.09,68.8,208.56,1,-1,-1,-1
79,10,1320,544.54,39.35,120.03,1,-1,-1,-1
79,15,841.81,298.34,149.64,450.58,1,-1,-1,-1
79,16,1693.6,236.64,196.43,591.39,1,-1,-1,-1
79,23,1454.1,102.77,260.17,782.66,1,-1,-1,-1
79,24,424.68,428.65,90.76,274.26,1,-1,-1,-1
79,31,275.99,464.26,83.31,251.91,1,-1,-1,-1
80,1,1508.7,335.15,170.96,514.98,1,-1,-1,-1
80,9,1335.8,458.63,69.38,210.29,1,-1,-1,-1
80,15,857.66,284.07,162.81,490.23,1,-1,-1,-1
80,16,1693.8,236.72,196.38,591.23,1,-1,-1,-1
80,23,1454.4,103.02,260.03,782.23,1,-1,-1,-1
80,24,428.5,428.99,86.83,262.4,1,-1,-1,-1
80,31,276.64,464.1,84.24,254.71,1,-1,-1,-1
81,1,1483.4,308.4,178.98,539.12,1,-1,-1,-1
81,9,1362.6,479.35,62.05,188.1,1,-1,-1,-1
81,10,1314,541.7,41.45,126.43,1,-1,-1,-1
81,15,863.09,279.25,167.25,503.63,1,-1,-1,-1
81,16,1693.9,236.8,196.33,591.08,1,-1,-1,-1
81,23,1454.6,103.24,259.9,781.84,1,-1,-1,-1
81,24,433.04,432.31,93.85,283.62,1,-1,-1,-1
81,31,283.04,474.13,77.02,232.89,1,-1,-1,-1
82,1,1473.9,298.42,181.96,548.08,1,-1,-1,-1
82,9,1345.8,466.45,66.58,201.83,1,-1,-1,-1
82,10,1313.5,541.44,41.64,127,1,-1,-1,-1
82,15,886.92,298.42,147.88,445.32,1,-1,-1,-1
82,16,1694,236.87,196.29,590.95,1,-1,-1,-1
82,23,1454.9,103.44,259.79,781.48,1,-1,-1,-1
82,24,442.69,430.49,88.17,266.45,1,-1,-1,-1
82,31,288.29,468.16,78.08,236.13,1,-1,-1,-1
83,1,1470.4,294.68,183.07,551.39,1,-1,-1,-1
83,9,1331.5,462.39,68.02,206.15,1,-1,-1,-1
83,15,895.34,283.44,162.73,490.05,1,-1,-1,-1
83,16,1694.2,236.93,196.26,590.83,1,-1,-1,-1
83,23,1455.1,103.62,259.69,781.16,1,-1,-1,-1
83,24,446.44,429.78,85.82,259.38,1,-1,-1,-1
83,31,292.4,465.46,82.36,249.04,1,-1,-1,-1
84,1,1472.2,302.94,175.43,528.37,1,-1,-1,-1
84,9,1335,460.84,68.56,207.8,1,-1,-1,-1
84,10,1319.7,544.36,39.48,120.44,1,-1,-1,-1
84,15,920.43,294.4,153.09,461.05,1,-1,-1,-1
84,16,1694.3,236.98,196.22,590.73,1,-1,-1,-1
84,23,1455.2,103.78,259.59,780.88,1,-1,-1,-1
84,24,447.7,429.54,84.98,256.83,1,-1,-1,-1
84,31,296.29,465.41,82.3,248.88,1,-1,-1,-1
85,1,1473.2,329.22,172.37,519.16,1,-1,-1,-1
85,9,1327.4,460.29,68.76,208.37,1,-1,-1,-1
85,10,1315,542.16,41.11,125.38,1,-1,-1,-1
85,15,929.73,282.27,164.3,494.81,1,-1,-1,-1
85,16,1694.4,237.03,196.19,590.64,1,-1,-1,-1
85,23,1455.4,103.92,259.51,780.63,1,-1,-1,-1
85,24,448.06,429.48,84.68,255.95,1,-1,-1,-1
85,31,303.97,465.07,79.71,241.06,1,-1,-1,-1
86,1,1462.3,294.36,188.11,566.55,1,-1,-1,-1
86,9,1333.7,460.13,68.82,208.54,1,-1,-1,-1
86,10,1313.5,541.45,41.64,126.98,1,-1,-1,-1
86,15,928.41,266.92,176.2,530.65,1,-1,-1,-1
86,16,1681.5,230.39,215.45,648.57,1,-1,-1,-1
86,23,1453.5,102.25,260.5,783.6,1,-1,-1,-1
86,24,448.09,429.47,84.59,255.67,1,-1,-1,-1
86,31,309.26,464.31,83.07,251.21,1,-1,-1,-1
87,1,1458.4,306.9,193.82,583.71,1,-1,-1,-1
87,9,1337.1,465.5,65.79,199.36,1,-1,-1,-1
87,10,1313,541.19,41.83,127.57,1,-1,-1,-1
87,15,927.52,261,180.79,544.47,1,-1,-1,-1
87,16,1686,218.32,212.92,640.93,1,-1,-1,-1
87,24,448,429.49,84.57,255.62,1,-1,-1,-1
87,31,313.57,449.6,88.23,266.8,1,-1,-1,-1
88,1,1441.5,322.2,187.54,564.8,1,-1,-1,-1
88,9,1328.2,462.13,67.69,205.14,1,-1,-1,-1
88,10,1312.5,540.95,42.01,128.1,1,-1,-1,-1
88,15,953.34,269.73,174.64,525.93,1,-1,-1,-1
88,16,1688,213.47,211.73,637.35,1,-1,-1,-1
88,23,1455.1,139.01,244.83,736.47,1,-1,-1,-1
88,24,447.89,429.51,84.57,255.65,1,-1,-1,-1
88,31,319.94,458.88,82.53,249.57,1,-1,-1,-1
89,1,1435,328.4,184.92,556.87,1,-1,-1,-1
89,9,1324.9,460.92,68.38,207.22,1,-1,-1,-1
89,10,1312.7,541.07,41.92,127.84,1,-1,-1,-1
89,15,962.89,273.26,172.13,518.38,1,-1,-1,-1
89,16,1688.9,211.7,211.21,635.77,1,-1,-1,-1
89,23,1455.4,144.95,242.29,728.83,1,-1,-1,-1
89,24,447.77,429.53,84.59,255.71,1,-1,-1,-1
89,31,322.17,462.78,80.17,242.45,1,-1,-1,-1
90,1,1432.8,330.73,183.88,553.74,1,-1,-1,-1
90,9,1323.8,460.48,68.64,207.99,1,-1,-1,-1
